"","race","year","female","agecat4","edcat5","pop","emp","mn_wg","mn_lnwg","wt_wg","numobs_wg","sd_wg"
"241",2,1975,0,1,2,491591.79,300578.070678711,11.2823419570923,2.36744141578674,218020.76,111,3.96812605857849
"242",3,1975,0,1,2,32958.63,30055.5303955078,12.5384464263916,2.44614267349243,26733.12,9,5.60953235626221
"243",1,1975,0,1,3,4027693.72,2464819.80984497,12.1845760345459,2.42099285125732,1932656.41,1154,5.65943384170532
"244",2,1975,0,1,3,345222.38,136974.829833984,12.8596134185791,2.4648654460907,97253.1,50,6.2419056892395
"245",3,1975,0,1,3,93684.12,63542.1198730469,10.8106050491333,2.28808283805847,48465.03,22,5.15844869613647
"246",1,1975,0,1,4,876153.550000001,658156.398376465,15.3007078170776,2.63915848731995,513045.460000001,294,7.8291072845459
"247",2,1975,0,1,4,42177.91,37929.1198730469,15.6707134246826,2.68353819847107,27252.3,15,5.53344678878784
"248",3,1975,0,1,4,18898.52,15250.9400634766,14.5063819885254,2.59802794456482,14055.16,8,5.67536020278931
"249",1,1975,0,1,5,55684.35,32961.9600830078,16.0316505432129,2.66690468788147,27908.99,13,7.4687294960022
"250",3,1975,0,1,5,1195.78,1195.78002929688,20.3264350891113,3.01192235946655,1195.78,1,NA
"251",1,1975,0,2,1,3259326.45000001,2685440.61068726,15.6017465591431,2.66160798072815,2011360.23,1239,6.88714170455933
"252",2,1975,0,2,1,678142.78,517182.157470703,13.313533782959,2.5203001499176,402943.2,217,4.95039415359497
"253",3,1975,0,2,1,23585.04,20447.8100585938,12.3934087753296,2.45239448547363,9118.59,6,4.83980178833008
"254",1,1975,0,2,2,5958597.00000001,5451468.57202148,18.5133399963379,2.84186124801636,4072557.92,2506,8.34211826324463
"255",2,1975,0,2,2,657928.08,561154.538696289,15.6798801422119,2.6877703666687,412614.58,223,5.60744476318359
"256",3,1975,0,2,2,65394.56,63676.0999145508,17.6626129150391,2.79399704933167,56289.9,31,8.74520969390869
"257",1,1975,0,2,3,3912871.16,3486750.26239014,19.9058780670166,2.90001440048218,2648637.84,1606,9.94699382781982
"258",2,1975,0,2,3,370140.44,300714.189208984,16.8176937103271,2.76043939590454,240444.55,135,6.28523778915405
"259",3,1975,0,2,3,62445.42,49222.709777832,18.4813003540039,2.82040071487427,30632.22,18,9.10429286956787
"260",1,1975,0,2,4,3138548.12,2943814.76037598,23.2548065185547,3.02322578430176,2236529.13,1361,13.892749786377
"261",2,1975,0,2,4,153878.47,139563.219848633,19.9557723999023,2.9061598777771,108107.24,59,9.55097675323486
"262",3,1975,0,2,4,109218.83,85261.1607666016,26.4133148193359,3.08968162536621,70700.06,41,23.6223335266113
"263",1,1975,0,2,5,1346401.88,1259587.85992432,25.6429882049561,3.12092065811157,864258.82,526,14.1297731399536
"264",2,1975,0,2,5,42242.79,35962.5100097656,32.1810874938965,3.38711428642273,31710.27,16,13.9616594314575
"265",3,1975,0,2,5,78455.79,71846.7601928711,30.4643306732178,3.13636207580566,57343.55,30,28.4381866455078
"266",1,1975,0,3,1,4809253.28,4016335.27490234,16.9913578033447,2.74088859558105,2649602.51,1653,8.68763065338135
"267",2,1975,0,3,1,977448.38,716457.412071228,13.6710252761841,2.53538298606873,493564.650000001,267,5.9440279006958
"268",3,1975,0,3,1,57051.49,39289.7301025391,13.8431978225708,2.51075983047485,23196.79,14,6.13752126693726
"269",1,1975,0,3,2,5027116.26999999,4602093.89605713,20.9199028015137,2.9494411945343,2970821.14,1842,10.4991893768311
"270",2,1975,0,3,2,345197.45,287314.680541992,17.6724109649658,2.77585458755493,191973.18,103,12.635124206543
"271",3,1975,0,3,2,66205.5,62289.4505004883,22.4952926635742,3.07106614112854,31264.19,20,6.51854372024536
"272",1,1975,0,3,3,2236338.28,2064100.74385071,24.9581546783447,3.10085844993591,1289614.34,794,14.5044364929199
"273",2,1975,0,3,3,154628.92,129780.459716797,18.5382423400879,2.80679965019226,87764.64,46,10.0334510803223
"274",3,1975,0,3,3,20133.59,14200.049987793,19.9129295349121,2.92028403282166,12348.6,9,7.27501726150513
"275",1,1975,0,3,4,1821682.75,1723879.71154785,33.1193656921387,3.35537552833557,1048204,646,21.0813598632812
"276",2,1975,0,3,4,53678.62,47761.5405273438,17.9913158416748,2.80068373680115,26843.21,14,7.43102121353149
"277",3,1975,0,3,4,36323.04,28640.6999511719,25.6142959594727,3.1748616695404,24291.38,15,10.6850929260254
"278",1,1975,0,3,5,995134.15,966957.289306641,33.1317481994629,3.33938717842102,576875.31,356,19.9207305908203
"279",2,1975,0,3,5,33118.89,30570.2100830078,24.7066841125488,2.96458983421326,21596.02,12,18.2775478363037
"280",3,1975,0,3,5,36287.34,35195.8402099609,35.7147560119629,3.36349391937256,26662.05,15,27.7544536590576
"281",1,1975,0,4,1,3797636.4,2508235.70904541,16.19921875,2.69189882278442,1526352.69,942,8.210036277771
"282",2,1975,0,4,1,629406.07,383404.720336914,12.8117256164551,2.46614933013916,234562.69,129,5.34447193145752
"283",3,1975,0,4,1,50794.65,33729.9495849609,16.8654136657715,2.73063778877258,18313.05,9,9.33789825439453
"284",1,1975,0,4,2,2518273.04,1967032.8994751,19.8598136901855,2.8886456489563,1130739.78,700,11.2245492935181
"285",2,1975,0,4,2,94828.33,67252.4196777344,17.6624240875244,2.68979358673096,50096.87,29,19.3255386352539
"286",3,1975,0,4,2,12491.38,11246.0400390625,18.2426147460938,2.82950615882874,11246.04,6,6.76507568359375
"287",1,1975,0,4,3,1051639.19,839359.828674316,23.2166233062744,3.04090261459351,471733.86,288,12.2782249450684
"288",2,1975,0,4,3,41460.13,29125.1497802734,17.6305103302002,2.74389433860779,16486.36,10,9.58954048156738
"289",3,1975,0,4,3,8888.7,5281.03002929688,11.8570871353149,2.47292566299438,1335.79,1,0
"290",1,1975,0,4,4,612625.72,513241.100097656,31.2605228424072,3.27992510795593,235979.1,148,20.48122215271
"291",2,1975,0,4,4,9939.72,6884.19995117188,19.3312892913818,2.96024894714355,3357.86,2,1.48967838287354
"292",3,1975,0,4,4,5581.93,5581.93005371094,14.1155796051025,2.64727902412415,1396.01,1,NA
"293",1,1975,0,4,5,353648.3,305582.360107422,32.8574714660645,3.30338573455811,143923.41,89,19.4385318756104
"294",2,1975,0,4,5,5459.15,5459.14990234375,22.4082317352295,3.07107424736023,3717.67,2,8.82128429412842
"295",1,1975,1,1,1,5781616.32000003,1906825.86712646,8.25603485107422,2.00566220283508,1385824.7,883,9.14254665374756
"296",2,1975,1,1,1,1112016,176715.419677734,7.36583995819092,1.9666109085083,143454.9,86,1.84766948223114
"297",3,1975,1,1,1,128288.45,44399.9603271484,8.71087646484375,2.13034868240356,37442.13,18,2.48377776145935
"298",1,1975,1,1,2,4492947.25,2680774.87039185,9.9515962600708,2.24412250518799,2220275.50000001,1355,3.73017168045044
"299",2,1975,1,1,2,710477.110000001,337682.090576172,9.80307579040527,2.22212100028992,289957.09,170,3.70331788063049
"300",3,1975,1,1,2,53441.55,25856.4298095703,8.9590015411377,2.17273640632629,25856.43,11,1.81405985355377
"301",1,1975,1,1,3,3883746.65000002,2143857.80841064,10.1041603088379,2.24248719215393,1709550.33,1034,4.66088390350342
"302",2,1975,1,1,3,417433.56,147477.231018066,9.9721155166626,2.23767566680908,119486.61,72,3.92711234092712
"303",3,1975,1,1,3,86911.04,50768.2200927734,9.09042358398438,2.16866970062256,44055.15,21,2.72799038887024
"304",1,1975,1,1,4,865932.01,666622.648681641,13.5651969909668,2.52515268325806,573440.24,339,6.61967754364014
"305",2,1975,1,1,4,69416.78,46579.2702636719,16.8784885406494,2.76675486564636,34759.46,21,6.22221899032593
"306",3,1975,1,1,4,22008.24,13406.7498779297,12.6250867843628,2.48515319824219,11002.76,5,4.52584648132324
"307",1,1975,1,1,5,18374.55,10579.3599853516,13.5960626602173,2.52268099784851,8541.63,5,5.76297092437744
"308",2,1975,1,1,5,1522.95,1522.94995117188,16.9386959075928,2.82960081100464,1522.95,1,NA
"309",1,1975,1,2,1,3703367.78,1328310.81933594,9.95654487609863,2.21796751022339,1046917.87,657,5.34782791137695
"310",2,1975,1,2,1,814948.719999999,314058.458023071,9.77035331726074,2.21124315261841,262493.64,153,4.16622829437256
"311",3,1975,1,2,1,85173.81,18654.8602294922,13.8035364151001,2.43777322769165,10629.52,7,10.4900484085083
"312",1,1975,1,2,2,8362000.41000001,3930909.05348587,11.9343414306641,2.40007042884827,3115895.88,1954,5.67220830917358
"313",2,1975,1,2,2,1014583.81,560536.03729248,11.9789228439331,2.40516829490662,440706.25,262,5.09693765640259
"314",3,1975,1,2,2,120556.78,58129.2800140381,12.4660139083862,2.45368027687073,47136.31,28,4.68880796432495
"315",1,1975,1,2,3,3338195.72999999,1679766.55914307,14.2247467041016,2.56940460205078,1351756.94,849,7.69575548171997
"316",2,1975,1,2,3,360857.38,236055.78918457,14.2935123443604,2.58521056175232,187492.52,115,6.11796808242798
"317",3,1975,1,2,3,87214.38,34133.0902099609,15.4176635742188,2.65522265434265,28243.16,17,6.39789772033691
"318",1,1975,1,2,4,2571805.45,1570989.54919434,17.0076370239258,2.73883199691772,1247911.3,784,8.90855979919434
"319",2,1975,1,2,4,186713.5,169229.179199219,19.1311359405518,2.8355655670166,133508.68,81,11.739161491394
"320",3,1975,1,2,4,122241.8,80474.66015625,17.9061470031738,2.81964373588562,67367.9,35,6.41459655761719
"321",1,1975,1,2,5,489167.65,358369.609985352,21.4312419891357,2.93184614181519,304760.41,189,15.2312860488892
"322",2,1975,1,2,5,37545.76,31382.3698730469,21.7006244659424,2.98394632339478,26877.06,15,10.0223026275635
"323",3,1975,1,2,5,23073.38,10086.6900024414,23.3662242889404,2.72507643699646,7370.64,4,38.4862327575684
"324",1,1975,1,3,1,4771090.96000001,1937567.36755371,10.1843633651733,2.24675631523132,1477004.64,947,4.88295745849609
"325",2,1975,1,3,1,1090062.94,485965.099925995,9.02351760864258,2.12489867210388,389249.64,243,5.03328514099121
"326",3,1975,1,3,1,87829.69,27617.8302001953,12.8248090744019,2.48998260498047,21068.84,11,4.63590860366821
"327",1,1975,1,3,2,7311003.07000001,3746210.43865967,12.6158628463745,2.43278074264526,2780726.34,1785,8.51881885528564
"328",2,1975,1,3,2,519708.37,323674.810302734,11.6797208786011,2.38987469673157,240488.71,147,4.63427209854126
"329",3,1975,1,3,2,106362.71,64429.3601074219,15.414665222168,2.60051608085632,44385.84,26,8.33451080322266
"330",1,1975,1,3,3,2134014.99,1115819.79803467,14.3741598129272,2.57788133621216,772818.13,494,7.30872964859009
"331",2,1975,1,3,3,161203.78,109690.990112305,13.2103929519653,2.51034164428711,77240.49,48,5.05061388015747
"332",3,1975,1,3,3,33438.56,20058.6597900391,14.1706552505493,2.64291644096375,14027.91,9,1.8519195318222
"333",1,1975,1,3,4,1233639.52,779393.858764648,18.1018505096436,2.79390740394592,581273.88,368,8.47729396820068
"334",2,1975,1,3,4,78951.52,68372.7297363281,19.1810855865479,2.82151770591736,52201.76,32,11.7072086334229
"335",3,1975,1,3,4,28687.82,18333.1597900391,22.0746688842773,3.02743268013,14598.83,8,7.45654249191284
"336",1,1975,1,3,5,345729.8,293043.358642578,23.7272796630859,3.02124118804932,209388.5,133,15.9275188446045
"337",2,1975,1,3,5,13720.21,13720.2098388672,22.3311767578125,3.06992197036743,10227.82,6,6.11837816238403
"338",3,1975,1,3,5,4813.8,4813.80004882812,18.4707145690918,2.86967039108276,4813.8,3,6.3494119644165
"339",1,1975,1,4,1,4027550.64,1234869.67077637,9.85334777832031,2.21446967124939,903070.720000001,577,4.551589012146
"340",2,1975,1,4,1,705844.109999999,242501.319458008,8.58628463745117,2.08055377006531,196533.33,123,3.55042672157288
"341",3,1975,1,4,1,46294.15,8802.2001953125,14.4663248062134,2.62663555145264,7371.55,3,4.89431571960449
"342",1,1975,1,4,2,3479108.20999999,1414882.50964355,12.1601810455322,2.41087222099304,939061.07,591,5.58794450759888
"343",2,1975,1,4,2,135482.34,62911.4296875,10.4696989059448,2.25606274604797,39850.96,26,4.93970489501953
"344",3,1975,1,4,2,25644.63,18911.0504150391,8.91503620147705,2.16612792015076,17920.15,4,2.32187485694885
"345",1,1975,1,4,3,1059303.91,452871.490112305,14.4804754257202,2.58998656272888,306363.22,196,6.646484375
"346",2,1975,1,4,3,48438.15,27140.5899658203,13.2620468139648,2.46296072006226,12430.42,7,6.26502466201782
"347",3,1975,1,4,3,5641.88,4440.78002929688,8.46934795379639,2.13645362854004,1637.45,1,NA
"348",1,1975,1,4,4,588981.54,295752.640380859,19.3768539428711,2.85345935821533,196347.81,128,10.5128555297852
"349",2,1975,1,4,4,20691.14,14078.3598632812,20.2590084075928,2.94332981109619,8926.01,6,8.25337505340576
"350",3,1975,1,4,4,7085.36,6143.38000488281,14.2894382476807,2.65608143806458,6143.38,3,1.42793381214142
"351",1,1975,1,4,5,163647.99,107973.050170898,21.7520790100098,2.95175123214722,58771.95,36,11.0517778396606
"352",2,1975,1,4,5,13471.66,7388.53991699219,26.2095489501953,3.21625971794128,7388.54,5,8.78902816772461
"353",3,1975,1,4,5,943.72,943.719970703125,33.8773918151855,3.52274799346924,943.72,1,0
"354",1,1976,0,1,1,6200211.3,3139129.05651855,9.57446002960205,2.17466473579407,2474649.03,1513,6.1671404838562
"355",2,1976,0,1,1,1210817.63,337087.989868164,9.68771076202393,2.20456194877625,232179.33,131,4.00439596176147
"356",3,1976,0,1,1,91462.44,60638.5405883789,14.6961002349854,2.54482960700989,54434.76,18,8.31856632232666
"357",1,1976,0,1,2,3723925.38,3107633.76709747,13.0583848953247,2.50194597244263,2403932.53999999,1416,5.87287282943726
"358",2,1976,0,1,2,481024.03,321009.01953125,11.8407287597656,2.41121220588684,239547.47,130,4.3651909828186
"359",3,1976,0,1,2,64279.14,53045.7406005859,18.5631217956543,2.78276538848877,46568.76,17,9.33281517028809
"360",1,1976,0,1,3,4026464.57000001,2508534.10322762,12.2805633544922,2.42131924629211,1914816.54,1129,6.42267847061157
"361",2,1976,0,1,3,360516.73,152360.380493164,12.4606475830078,2.45665836334229,105436.17,55,4.4589581489563
"362",3,1976,0,1,3,96032.09,56875.6197509766,11.6865406036377,2.33306765556335,46114.82,25,8.38363742828369
"363",1,1976,0,1,4,762116.279999999,561461.948242188,15.2113914489746,2.64208793640137,426767.03,250,7.00425052642822
"364",2,1976,0,1,4,32597.76,21351.3200683594,15.6081380844116,2.67915987968445,13911.04,7,6.27852535247803
"365",3,1976,0,1,4,13550.42,6766.60009765625,10.9177646636963,2.3762469291687,6766.6,3,2.23577308654785
"366",1,1976,0,1,5,42927.64,23637.6301269531,16.7367839813232,2.76374888420105,19996.95,11,5.48634386062622
"367",3,1976,0,1,5,2687.25,2687.25,19.0206432342529,2.92222356796265,2687.25,2,5.83325052261353
"368",1,1976,0,2,1,3153110.77,2684176.69308853,15.7231311798096,2.67291498184204,1982662.96,1196,6.97629404067993
"369",2,1976,0,2,1,633281.47,463848.31652832,13.1128931045532,2.47362422943115,344073.29,186,9.17233562469482
"370",3,1976,0,2,1,49872.37,38609.6500244141,15.9145956039429,2.6997594833374,22499.35,13,5.96356058120728
"371",1,1976,0,2,2,5911333.74000001,5512383.03643799,18.4854316711426,2.83872556686401,4064123.87,2461,8.27509498596191
"372",2,1976,0,2,2,739850.09,633518.515319824,15.9960660934448,2.70701265335083,451606.220000001,248,5.84944438934326
"373",3,1976,0,2,2,82330.43,74374.9501953125,18.6955966949463,2.82899737358093,63425.43,33,8.72763252258301
"374",1,1976,0,2,3,4263430.16000001,3903366.52331543,19.8723373413086,2.90110230445862,2876944.73,1728,9.53339862823486
"375",2,1976,0,2,3,389681.41,322495.828369141,16.5071697235107,2.7303786277771,251916.19,138,6.19747829437256
"376",3,1976,0,2,3,81835.71,58814.1600341797,21.5662822723389,2.87170147895813,47694.96,23,15.8445510864258
"377",1,1976,0,2,4,3353937.27,3152864.2408905,22.798864364624,3.01074647903442,2360762.49,1411,12.8307600021362
"378",2,1976,0,2,4,169627.18,152946.899169922,21.4673137664795,3.0022554397583,93951.83,50,7.80116081237793
"379",3,1976,0,2,4,111878.21,98752.2601318359,22.2178230285645,3.00645995140076,69913.32,45,9.53784561157227
"380",1,1976,0,2,5,1527423.46,1428551.89208984,26.9195137023926,3.13972043991089,983225.570000001,588,17.0153541564941
"381",2,1976,0,2,5,39511.15,34144.5795898438,25.6180515289307,3.11130595207214,23484.03,12,13.845456123352
"382",3,1976,0,2,5,56819.12,56819.1203613281,27.5577182769775,3.22636604309082,33924.23,21,11.3436975479126
"383",1,1976,0,3,1,4805763.82999998,4026444.7611084,17.6098213195801,2.77797746658325,2559466.54,1581,8.8104887008667
"384",2,1976,0,3,1,959591.360000001,744640.59362793,14.3065814971924,2.58675861358643,519446.43,265,5.64740610122681
"385",3,1976,0,3,1,71798.94,53247.0596313477,15.6148366928101,2.65118217468262,33183.86,17,6.65597057342529
"386",1,1976,0,3,2,4934368.01999998,4543565.75128174,21.1772994995117,2.95819330215454,2846638.34,1738,11.2494964599609
"387",2,1976,0,3,2,363469.86,311845.362976074,17.9636764526367,2.80014181137085,202311.7,105,8.73537063598633
"388",3,1976,0,3,2,56923.73,54207.4298706055,18.1108837127686,2.82356882095337,29041.07,18,7.3310980796814
"389",1,1976,0,3,3,2233209.09,2078278.25152588,24.2995986938477,3.0765106678009,1271034.96,768,13.5318307876587
"390",2,1976,0,3,3,163410.24,143394.950561523,19.2820434570312,2.86219120025635,106720.33,56,9.00909233093262
"391",3,1976,0,3,3,19394.53,15814.8800048828,21.5625324249268,3.04857659339905,12607.92,7,4.7583065032959
"392",1,1976,0,3,4,1798808.79,1711076.05221558,32.6085815429688,3.34306311607361,991500.81,601,19.0520286560059
"393",2,1976,0,3,4,65757.53,63728.3806152344,17.5180931091309,2.81389760971069,28847.61,16,5.31947565078735
"394",3,1976,0,3,4,41197.9,39685.5197753906,23.7655391693115,2.92044401168823,27344.01,16,15.9436340332031
"395",1,1976,0,3,5,1017570.28,978032.320068359,33.3391876220703,3.33517169952393,532147.61,323,22.284029006958
"396",2,1976,0,3,5,27407.16,27407.16015625,33.0303344726562,3.42338347434998,15254.68,8,12.5287971496582
"397",3,1976,0,3,5,34498,34498.0000610352,27.0612010955811,3.15264892578125,17673.69,11,13.5071182250977
"398",1,1976,0,4,1,3600771.31,2301152.63012695,16.7921772003174,2.73108267784119,1317686.55,798,7.63760852813721
"399",2,1976,0,4,1,601227.56,350012.570251465,12.4479560852051,2.42630839347839,205749.45,131,5.55057334899902
"400",3,1976,0,4,1,53114.31,37333.4700927734,14.1054344177246,2.59820127487183,13416.3,7,4.72121286392212
"401",1,1976,0,4,2,2657115.90000001,2023575.08947754,21.0236034393311,2.9419367313385,1129178.09,691,11.4643077850342
"402",2,1976,0,4,2,124897.77,81933.0094604492,15.5613679885864,2.68122124671936,54873.41,31,5.57553768157959
"403",3,1976,0,4,2,23144.01,23144.0101318359,21.0276165008545,2.94034647941589,11253.42,5,8.94314479827881
"404",1,1976,0,4,3,1091347.51,850831.179992676,24.4874782562256,3.05529761314392,479583.88,294,16.1186981201172
"405",2,1976,0,4,3,36303.46,27996.9500732422,18.6911582946777,2.71080088615417,16460.23,11,11.835186958313
"406",3,1976,0,4,3,6354.14,2261.92993164062,NA,NA,NA,NA,NA
"407",1,1976,0,4,4,756855.1,610207.699645996,33.6232528686523,3.32335996627808,295037.1,184,23.8274726867676
"408",2,1976,0,4,4,15080.66,10545.0999755859,21.5119724273682,3.02993679046631,4837.22,3,7.45890378952026
"409",3,1976,0,4,4,1660.29,1660.2900390625,NA,NA,NA,NA,NA
"410",1,1976,0,4,5,357761.16,317970.72983551,35.8635215759277,3.35834407806396,134673.52,85,24.7356147766113
"411",2,1976,0,4,5,5684.67,5684.669921875,11.274115562439,2.40893030166626,2557.5,2,2.56846618652344
"412",3,1976,0,4,5,5783.26,5783.26013183594,42.6242485046387,3.64437294006348,3815.85,2,27.4545383453369
"413",1,1976,1,1,1,5785252.87999998,1983356.6015625,7.58095359802246,1.98691880702972,1504277.67,962,2.70424127578735
"414",2,1976,1,1,1,1148696.16,185876.799560547,7.61068105697632,1.99130463600159,146034.01,85,2.37414240837097
"415",3,1976,1,1,1,105524.91,37131.8303222656,8.54265880584717,2.10276103019714,25460.24,13,2.55676960945129
"416",1,1976,1,1,2,4761083.57,2967743.83953857,10.1145639419556,2.25470471382141,2429254.8,1504,4.34472846984863
