st,year,div_rate,stpop,lfdivlaw,unilateral,years_unilateral,years_unilateral_long,reform,evdiv50,married,married_annual,neighper,time,timesq,divx1,divx2,divx3,divx4,divx5,divx6,divx7,divx8,divx9,divx10,divx11,divx12,divx13,divx14,divx15,divx16,divx17
AZ,1988,7.099999905,3535183,1973,1,15,15,1,0.097196832,NA,0.627393723,0.800000012,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1989,6.400000095,3622185,1973,1,15,17,1,0.097196832,NA,0.622445136,0.800000012,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1990,6.800000191,3679056,1973,1,15,17,1,0.097196832,0.61749655,0.61749655,0.800000012,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1991,6.591547966,3762394,1973,1,15,19,1,0.097196832,NA,0.615598315,0.800000012,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1992,6.619548798,3867333,1973,1,15,19,1,0.097196832,NA,0.61370008,0.800000012,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1993,5.941067696,3993390,1973,1,15,21,1,0.097196832,NA,0.611801845,0.800000012,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1994,5.912631512,4147561,1973,1,15,21,1,0.097196832,NA,0.60990361,0.800000012,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1995,6.40830946,4306908,1973,1,15,23,1,0.097196832,NA,0.608005375,0.800000012,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1996,5.820895195,4432308,1973,1,15,23,1,0.097196832,NA,0.60610714,0.800000012,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1997,5.791256905,4552207,1973,1,15,25,1,0.097196832,NA,0.604208905,0.800000012,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,1998,5.527420044,4667277,1973,1,15,25,1,0.097196832,NA,0.602310669,0.800000012,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,1956,3.099999905,13713000,1970,0,-99,-99,1,0.11708913,NA,0.732012153,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1957,3.099999905,14264000,1970,0,-99,-99,1,0.11708913,NA,0.73366648,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1958,2.900000095,14880000,1970,0,-99,-99,1,0.11708913,NA,0.735320807,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1959,3.099999905,15467000,1970,0,-99,-99,1,0.11708913,NA,0.736975133,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1960,3.099999905,15870000,1970,0,-99,-99,1,0.11708913,0.73862946,0.73862946,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1961,3.099999905,16497000,1970,0,-99,-99,1,0.11708913,NA,0.733995247,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1962,3.200000048,17072000,1970,0,-99,-99,1,0.11708913,NA,0.729361033,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1963,3.200000048,17668000,1970,0,-99,-99,1,0.11708913,NA,0.72472682,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1964,3.299999952,18151000,1970,0,-99,-99,1,0.11708913,NA,0.720092607,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1965,3.799999952,18585000,1970,0,-99,-99,1,0.11708913,NA,0.715458393,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1966,3.700000048,18858000,1970,0,-99,-99,1,0.11708913,NA,0.71082418,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1967,3.700000048,19176000,1970,0,-99,-99,1,0.11708913,NA,0.706189966,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1968,3.900000095,19394000,1970,0,-99,-99,1,0.11708913,NA,0.701555753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1969,4.199999809,19711000,1970,0,-99,-99,1,0.11708913,NA,0.696921539,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1970,5.699999809,19971069,1970,1,1,1,1,0.11708913,0.692287326,0.692287326,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1971,5.300000191,20345939,1970,1,1,1,1,0.11708913,NA,0.68466565,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1972,5.400000095,20585469,1970,1,3,3,1,0.11708913,NA,0.677043974,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1973,5.599999905,20868728,1970,1,3,3,1,0.11708913,NA,0.669422299,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1974,5.699999809,21173865,1970,1,5,5,1,0.11708913,NA,0.661800623,1,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1975,6,21537849,1970,1,5,5,1,0.11708913,NA,0.654178947,1,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1976,6.099999905,21935909,1970,1,7,7,1,0.11708913,NA,0.646557271,1,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1977,5.900000095,22352396,1970,1,7,7,1,0.11708913,NA,0.638935596,1,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1978,5.800000191,22835958,1970,1,9,9,1,0.11708913,NA,0.63131392,1,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1979,5.900000095,23256880,1970,1,9,9,1,0.11708913,NA,0.623692244,1,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1980,5.599999905,23667902,1970,1,11,11,1,0.11708913,0.616070569,0.616070569,1,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1981,5.5,24285933,1970,1,11,11,1,0.11708913,NA,0.612558573,1,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1982,5.400000095,24820009,1970,1,13,13,1,0.11708913,NA,0.609046578,1,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1983,5.099999905,25360026,1970,1,13,13,1,0.11708913,NA,0.605534583,1,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1984,5.599999905,25844393,1970,1,15,15,1,0.11708913,NA,0.602022588,1,16,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA,1985,5.199999809,26441109,1970,1,15,15,1,0.11708913,NA,0.598510593,1,17,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA,1986,5.099999905,27102237,1970,1,15,17,1,0.11708913,NA,0.594998598,1,18,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA,1987,4.900000095,27777158,1970,1,15,17,1,0.11708913,NA,0.591486603,1,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1988,4.599999905,28464249,1970,1,15,19,1,0.11708913,NA,0.587974608,1,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA,1989,4.5,29218164,1970,1,15,19,1,0.11708913,NA,0.584462613,1,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA,1990,4.300000191,29950111,1970,1,15,21,1,0.11708913,0.580950618,0.580950618,1,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1991,NA,30414114,1970,1,15,21,1,0.11708913,NA,0.580718327,1,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1992,NA,30875920,1970,1,15,23,1,0.11708913,NA,0.580486035,1,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1993,NA,31147208,1970,1,15,23,1,0.11708913,NA,0.580253744,1,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1994,NA,31317179,1970,1,15,25,1,0.11708913,NA,0.580021453,1,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1995,NA,31493525,1970,1,15,25,1,0.11708913,NA,0.579789162,1,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1996,NA,31780829,1970,1,15,25,1,0.11708913,NA,0.57955687,1,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1997,NA,32217708,1970,1,15,25,1,0.11708913,NA,0.579324579,1,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1998,NA,32682794,1970,1,15,25,1,0.11708913,NA,0.579092288,1,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CO,1956,3.5,1625000,1971,0,-99,-99,1,0.084360309,NA,0.749014235,0.142857149,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1957,3,1664000,1971,0,-99,-99,1,0.084360309,NA,0.751486671,0.142857149,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1958,3.400000095,1667000,1971,0,-99,-99,1,0.084360309,NA,0.753959107,0.142857149,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1959,3.5,1710000,1971,0,-99,-99,1,0.084360309,NA,0.756431544,0.142857149,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1960,2.700000048,1769000,1971,0,-99,-99,1,0.084360309,0.75890398,0.75890398,0.142857149,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1961,3.099999905,1844000,1971,0,-99,-99,1,0.084360309,NA,0.754146826,0.142857149,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1962,3.599999905,1899000,1971,0,-99,-99,1,0.084360309,NA,0.749389672,0.142857149,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1963,3.5,1936000,1971,0,-99,-99,1,0.084360309,NA,0.744632518,0.142857149,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1964,3.200000048,1970000,1971,0,-99,-99,1,0.084360309,NA,0.739875364,0.142857149,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1965,3.400000095,1985000,1971,0,-99,-99,1,0.084360309,NA,0.73511821,0.142857149,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1966,3.700000048,2007000,1971,0,-99,-99,1,0.084360309,NA,0.730361056,0.142857149,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1967,4,2053000,1971,0,-99,-99,1,0.084360309,NA,0.725603902,0.142857149,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1968,4.199999809,2120000,1971,0,-99,-99,1,0.084360309,NA,0.720846748,0.142857149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1969,4.300000191,2166000,1971,0,-99,-99,1,0.084360309,NA,0.716089594,0.285714298,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1970,4.699999809,2209596,1971,0,-99,-99,1,0.084360309,0.71133244,0.71133244,0.285714298,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1971,5.099999905,2303524,1971,1,1,1,1,0.084360309,NA,0.704866296,0.285714298,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1972,5.199999809,2404619,1971,1,1,1,1,0.084360309,NA,0.698400152,0.428571433,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1973,5.800000191,2495868,1971,1,3,3,1,0.084360309,NA,0.691934007,0.714285731,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1974,5.900000095,2541406,1971,1,3,3,1,0.084360309,NA,0.685467863,0.714285731,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1975,6.099999905,2586192,1971,1,5,5,1,0.084360309,NA,0.679001719,0.714285731,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1976,6.699999809,2632306,1971,1,5,5,1,0.084360309,NA,0.672535574,0.714285731,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1977,7.599999905,2696140,1971,1,7,7,1,0.084360309,NA,0.66606943,0.857142866,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1978,6.699999809,2766748,1971,1,7,7,1,0.084360309,NA,0.659603286,0.857142866,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1979,5.800000191,2849234,1971,1,9,9,1,0.084360309,NA,0.653137141,0.857142866,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1980,6.400000095,2889964,1971,1,9,9,1,0.084360309,0.646670997,0.646670997,0.857142866,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1981,6.599999905,2977898,1971,1,11,11,1,0.084360309,NA,0.643858427,0.857142866,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1982,6.099999905,3061564,1971,1,11,11,1,0.084360309,NA,0.641045856,0.857142866,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1983,6.199999809,3133630,1971,1,13,13,1,0.084360309,NA,0.638233286,0.857142866,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1984,5.800000191,3169992,1971,1,13,13,1,0.084360309,NA,0.635420716,0.857142866,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1985,5.900000095,3208723,1971,1,15,15,1,0.084360309,NA,0.632608145,0.857142866,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1986,5.800000191,3237450,1971,1,15,15,1,0.084360309,NA,0.629795575,0.857142866,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1987,5.599999905,3260480,1971,1,15,17,1,0.084360309,NA,0.626983005,0.857142866,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1988,5.699999809,3262281,1971,1,15,17,1,0.084360309,NA,0.624170434,0.857142866,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1989,5.699999809,3275818,1971,1,15,19,1,0.084360309,NA,0.621357864,0.857142866,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1990,5.599999905,3303862,1971,1,15,19,1,0.084360309,0.618545294,0.618545294,0.857142866,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1991,5.671750546,3367567,1971,1,15,21,1,0.084360309,NA,0.616898859,0.857142866,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1992,5.635846138,3459995,1971,1,15,21,1,0.084360309,NA,0.615252423,0.857142866,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1993,5.278183937,3560884,1971,1,15,23,1,0.084360309,NA,0.613605988,0.857142866,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1994,5.237677097,3653910,1971,1,15,23,1,0.084360309,NA,0.611959553,0.857142866,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1995,NA,3738061,1971,1,15,25,1,0.084360309,NA,0.610313118,0.857142866,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1996,NA,3812716,1971,1,15,25,1,0.084360309,NA,0.608666682,0.857142866,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1997,NA,3891293,1971,1,15,25,1,0.084360309,NA,0.607020247,0.857142866,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,1998,NA,3968967,1971,1,15,25,1,0.084360309,NA,0.605373812,0.857142866,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,1956,1.200000048,2316000,1973,0,-99,-99,1,0.046632484,NA,0.722093427,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1957,1.200000048,2359000,1973,0,-99,-99,1,0.046632484,NA,0.725910175,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1958,1,2446000,1973,0,-99,-99,1,0.046632484,NA,0.729726923,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1959,1.100000024,2523000,1973,0,-99,-99,1,0.046632484,NA,0.73354367,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1960,1,2544000,1973,0,-99,-99,1,0.046632484,0.737360418,0.737360418,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1961,1.100000024,2586000,1973,0,-99,-99,1,0.046632484,NA,0.734003782,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1962,1.100000024,2647000,1973,0,-99,-99,1,0.046632484,NA,0.730647147,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1963,1.200000048,2727000,1973,0,-99,-99,1,0.046632484,NA,0.727290511,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1964,1.299999952,2798000,1973,0,-99,-99,1,0.046632484,NA,0.723933876,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1965,1.299999952,2857000,1973,0,-99,-99,1,0.046632484,NA,0.72057724,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1966,1.5,2903000,1973,0,-99,-99,1,0.046632484,NA,0.717220604,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1967,1.600000024,2935000,1973,0,-99,-99,1,0.046632484,NA,0.713863969,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1968,1.799999952,2964000,1973,0,-99,-99,1,0.046632484,NA,0.710507333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1969,1.899999976,3e+06,1973,0,-99,-99,1,0.046632484,NA,0.707150698,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1970,1.899999976,3032217,1973,0,-99,-99,1,0.046632484,0.703794062,0.703794062,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1971,2.299999952,3060938,1973,0,-99,-99,1,0.046632484,NA,0.696664649,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1972,2.700000048,3068699,1973,0,-99,-99,1,0.046632484,NA,0.689535236,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1973,2.599999905,3067814,1973,1,1,1,1,0.046632484,NA,0.682405823,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1974,3.5,3074047,1973,1,1,1,1,0.046632484,NA,0.675276411,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1975,4,3082500,1973,1,3,3,1,0.046632484,NA,0.668146998,0.333333343,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1976,3.799999952,3083335,1973,1,3,3,1,0.046632484,NA,0.661017585,0.666666687,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1977,4,3085722,1973,1,5,5,1,0.046632484,NA,0.653888172,0.666666687,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1978,4.099999905,3091627,1973,1,5,5,1,0.046632484,NA,0.646758759,0.666666687,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1979,4.599999905,3095917,1973,1,7,7,1,0.046632484,NA,0.639629346,0.666666687,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1980,4.300000191,3107576,1973,1,7,7,1,0.046632484,0.632499933,0.632499933,0.666666687,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1981,4.300000191,3128836,1973,1,9,9,1,0.046632484,NA,0.628493136,0.666666687,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1982,4.099999905,3139013,1973,1,9,9,1,0.046632484,NA,0.624486339,0.666666687,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1983,3.799999952,3162354,1973,1,11,11,1,0.046632484,NA,0.620479542,0.666666687,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1984,3.700000048,3180014,1973,1,11,11,1,0.046632484,NA,0.616472745,0.666666687,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1985,3.5,3201131,1973,1,13,13,1,0.046632484,NA,0.612465948,0.666666687,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1986,3.599999905,3223740,1973,1,13,13,1,0.046632484,NA,0.608459151,0.666666687,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1987,3.799999952,3247291,1973,1,15,15,1,0.046632484,NA,0.604452354,0.666666687,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1988,3.700000048,3271953,1973,1,15,15,1,0.046632484,NA,0.600445557,0.666666687,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1989,3.700000048,3283403,1973,1,15,17,1,0.046632484,NA,0.59643876,0.666666687,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1990,3.5,3289056,1973,1,15,17,1,0.046632484,0.592431962,0.592431962,0.666666687,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1991,NA,3288640,1973,1,15,19,1,0.046632484,NA,0.592643672,0.666666687,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1992,3.083972216,3274997,1973,1,15,19,1,0.046632484,NA,0.592855382,0.666666687,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1993,2.779369354,3272325,1973,1,15,21,1,0.046632484,NA,0.593067092,0.666666687,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1994,3.120538712,3268346,1973,1,15,21,1,0.046632484,NA,0.593278801,0.666666687,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1995,3.246263027,3265293,1973,1,15,23,1,0.046632484,NA,0.593490511,0.666666687,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1996,3.213928223,3267030,1973,1,15,23,1,0.046632484,NA,0.593702221,0.666666687,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1997,3.440707207,3268514,1973,1,15,25,1,0.046632484,NA,0.593913931,0.666666687,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,1998,2.938064098,3272563,1973,1,15,25,1,0.046632484,NA,0.59412564,0.666666687,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,1956,1.399999976,759000,2000,0,-99,-99,0,0.090671986,NA,0.625743294,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1957,2.5,763000,2000,0,-99,-99,0,0.090671986,NA,0.622958976,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1958,1.5,757000,2000,0,-99,-99,0,0.090671986,NA,0.620174658,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1959,1.600000024,761000,2000,0,-99,-99,0,0.090671986,NA,0.617390341,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1960,1.5,765000,2000,0,-99,-99,0,0.090671986,0.614606023,0.614606023,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1961,1.5,778000,2000,0,-99,-99,0,0.090671986,NA,0.608055687,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1962,1.5,788000,2000,0,-99,-99,0,0.090671986,NA,0.601505351,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1963,1.5,798000,2000,0,-99,-99,0,0.090671986,NA,0.594955015,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1964,1.5,798000,2000,0,-99,-99,0,0.090671986,NA,0.588404679,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1965,1.700000048,797000,2000,0,-99,-99,0,0.090671986,NA,0.581854343,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1966,2.299999952,791000,2000,0,-99,-99,0,0.090671986,NA,0.575304008,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1967,2.299999952,791000,2000,0,-99,-99,0,0.090671986,NA,0.568753672,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1968,2.700000048,778000,2000,0,-99,-99,0,0.090671986,NA,0.562203336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1969,2.900000095,762000,2000,0,-99,-99,0,0.090671986,NA,0.555653,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1970,3,756668,2000,0,-99,-99,0,0.090671986,0.549102664,0.549102664,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1971,3.5,749781,2000,0,-99,-99,0,0.090671986,NA,0.535872862,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1972,4.5,742241,2000,0,-99,-99,0,0.090671986,NA,0.522643059,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1973,4.099999905,731488,2000,0,-99,-99,0,0.090671986,NA,0.509413257,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1974,4.400000095,717947,2000,0,-99,-99,0,0.090671986,NA,0.496183455,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1975,5.300000191,706871,2000,0,-99,-99,0,0.090671986,NA,0.482953653,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1976,4.400000095,692295,2000,0,-99,-99,0,0.090671986,NA,0.46972385,0,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1977,4.599999905,677228,2000,0,-99,-99,0,0.090671986,NA,0.456494048,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,1978,5.099999905,665052,2000,0,-99,-99,0,0.090671986,NA,0.443264246,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
