statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
2015,0.60196656,0.5315836,1,1,0.26435053,0.06988121,0.018473133,0.004883383,1,1,0,0,1,0.26435053,0.06988121,0.018473133,0.004883383,0.07038295
2015,,0.63217527,,1,0.20393309,0.041588705,0.008481314,0.00172962,0,0,4,4,1,0.20393309,0.041588705,0.008481314,0.00172962,
2016,0.48107457,,,,0.30022463,0.09013483,0.027060697,0.008124287,1,1,0.16666667,0.16666667,1,0.30022463,0.09013483,0.027060697,0.008124287,
2016,0.55315363,0.65011233,1,1,-0.037850857,0.001432687,-5.42E-05,2.0525931e-06,0,0,0,0,0,0,0,0,0,-0.0969587
2016,0.6032729,0.48107457,1,0,0.10630727,0.011301235,0.001201403,0.000127718,0,0,1,1,1,0.10630727,0.011301235,0.001201403,0.000127718,0.12219834
2016,,0.55315363,,1,0.24778044,0.061395146,0.015212517,0.003769364,1,1,0,0,1,0.24778044,0.061395146,0.015212517,0.003769364,
2023,0.6200415,,,,0.14247553,0.020299276,0.00289215,0.000412061,1.125,1.125,0,0,1,0.14247553,0.020299276,0.00289215,0.000412061,
2023,0.5676211,0.5684889,1,0.875,0.24008295,0.057639822,0.013838339,0.003322349,0,0,0,0,1,0.24008295,0.057639822,0.013838339,0.003322349,-0.000867784
2023,0.5570587,0.6200415,1,1,0.13524222,0.018290458,0.002473642,0.000334541,1,1,0,0,1,0.13524222,0.018290458,0.002473642,0.000334541,-0.0629828
2023,0.6420932,0.5676211,1,1,0.114117354,0.01302277,0.001486124,0.000169593,2,2,0,0,1,0.114117354,0.01302277,0.001486124,0.000169593,0.07447207
2023,,0.5570587,,1,0.28418636,0.08076189,0.022951428,0.006522483,3,3,0,0,1,0.28418636,0.08076189,0.022951428,0.006522483,
2024,0.2863071,,,,-0.08773637,0.00769767,-0.000675366,5.925413e-05,0,0,1.25,1.25,0,0,0,0,0,
2024,0.19654106,0.45613182,1,0,-0.4273858,0.18265863,-0.07806571,0.033364173,0,0,1,1,0,0,0,0,0,-0.25959074
2024,0.40853113,0.2863071,1,0,-0.57455575,0.3301143,-0.18966907,0.10897546,0,0,2,2,0,0,0,0,0,0.12222403
2024,0.21490784,0.19654106,1,0,-0.0996781,0.009935724,-0.000990374,9.87186e-05,0,1,0,0,0,0,0,0,0,0.018366784
2024,,0.40853113,,0,-0.57018435,0.3251102,-0.18537274,0.10569664,0,0,1,1,0,0,0,0,0,
2025,0.22599357,,,,-0.3330166,0.11090006,-0.03693156,0.012298823,0,0,2.875,2.875,0,0,0,0,0,
2025,0.22670284,0.3334917,1,0,-0.53129596,0.28227538,-0.14997177,0.0796794,0,0,3,3,0,0,0,0,0,-0.10678887
2025,0.3379036,0.22599357,1,0,-0.54659426,0.2987653,-0.16330339,0.0892607,0,0,4,4,0,0,0,0,0,0.111910015
2025,0.48971498,0.22670284,1,0,-0.3241928,0.10510097,-0.034072977,0.011046213,0,0,5,5,0,0,0,0,0,0.26301214
2025,,0.3379036,,0,-0.02057004,0.000423127,-8.70E-06,1.7903606e-07,0,0,6,6,0,0,0,0,0,
2026,0.45703575,,,,-0.07129094,0.005082398,-0.000362329,2.583077e-05,0,1,0.16666667,0.16666667,0,0,0,0,0,
2026,0.71935195,0.42015338,1,0,0.049454004,0.002445699,0.00012095,5.981441e-06,0,0,0,0,1,0.049454004,0.002445699,0.00012095,5.981441e-06,0.29919857
2026,0.76196086,0.45703575,1,1,0.47124714,0.22207387,0.104651675,0.0493168,1,1,0,0,1,0.47124714,0.22207387,0.104651675,0.0493168,0.3049251
2026,,0.71935195,,1,0.5239217,0.27449396,0.14381336,0.07534695,2,2,0,0,1,0.5239217,0.27449396,0.14381336,0.07534695,
3011,0.4282148,,,,-0.18298072,0.033481944,-0.00612655,0.00112104,0,0,0.82738096,0.8630952,0,0,0,0,0,
3011,0.3109328,0.39734834,1,0,-0.14357042,0.020612467,-0.002959341,0.000424874,0,0,1,1,0,0,0,0,0,-0.08641556
3011,,0.4282148,,0,-0.3781344,0.14298563,-0.054067783,0.020444889,0,0,2,2,0,0,0,0,0,
3012,0.44416913,,,,-0.34480408,0.11888985,-0.040993705,0.014134797,0,0,1.8214285,1.8392857,0,0,0,0,0,
3012,0.35986382,0.32658932,1,0,-0.1116617,0.012468336,-0.001392236,0.000155459,0,0,4,4,0,0,0,0,0,0.0332745
3012,0.4423993,0.44416913,1,0,-0.276075,0.076217405,-0.021041721,0.005809093,0,0,5,5,0,0,0,0,0,-0.001769841
3012,0.31180677,0.35986382,1,0,-0.110606104,0.01223371,-0.001353123,0.000149664,0,0,0,0,0,0,0,0,0,-0.04805705
3012,,0.4423993,,0,-0.37298647,0.13911891,-0.051889468,0.01935407,0,1,1,1,0,0,0,0,0,
3013,0,,,,-0.48730874,0.2374698,-0.115721114,0.05639191,0,0,2.1041667,2.4270833,0,0,0,0,0,
3013,0,0.25634563,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,-0.25634563
3013,0,0,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0
3013,0,0,1,0,-1,1,-1,1,0,0,5,5,0,0,0,0,0,0
3013,,0,,0,-1,1,-1,1,0,0,6,6,0,0,0,0,0,
3014,0.28860345,,,,-1,1,-1,1,0,0,1.5386904,1.7648809,0,0,0,0,0,
3014,0.36222914,0,1,0,-0.42279306,0.17875397,-0.07557594,0.03195298,0,0,8,8,0,0,0,0,0,0.36222914
3014,0,0.28860345,1,0,-0.27554175,0.07592326,-0.020920027,0.005764341,0,0,9,9,0,0,0,0,0,-0.28860345
3014,0.25114423,0.36222914,1,0,-1,1,-1,1,0,0,10,10,0,0,0,0,0,-0.11108491
3014,,0,,0,-0.49771154,0.24771677,-0.1232915,0.0613636,0,0,11,11,0,0,0,0,0,
3015,0.2707046,,,,-1,1,-1,1,0,0,1.4090909,1.65,0,0,0,0,0,
3015,0.22199708,0,1,0,-0.45859078,0.2103055,-0.09644416,0.044228405,0,0,0,0,0,0,0,0,0,0.22199708
3015,0.8272819,0.2707046,1,0,-0.55600584,0.3091425,-0.17188503,0.09556908,0,0,14,14,0,0,0,0,0,0.5565773
3015,0.22438374,0.22199708,1,0,0.6545638,0.42845374,0.2804503,0.18357262,0,0,15,15,1,0.6545638,0.42845374,0.2804503,0.18357262,0.002386659
3015,,0.8272819,,1,-0.55123246,0.3038572,-0.16749597,0.09232921,1,1,15,16,0,0,0,0,0,
3016,1,,,,0.08099863,0.006560778,0.000531414,4.304381e-05,0,0,0.31111112,0.45555556,1,0.08099863,0.006560778,0.000531414,4.304381e-05,
3016,0.5274065,0.5154699,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.011936605
3016,0.7171871,1,1,1,0.054813027,0.003004468,0.000164684,9.026828e-06,2,2,0,0,1,0.054813027,0.003004468,0.000164684,9.026828e-06,-0.2828129
3016,,0.5274065,,1,0.4343742,0.18868096,0.081958145,0.035600502,3,3,0,0,1,0.4343742,0.18868096,0.081958145,0.035600502,
3021,0.5486708,,,,-0.028353095,0.000803898,-2.28E-05,6.46252e-07,0,0,0.82738096,0.8630952,0,0,0,0,0,
3021,0.5464462,0.48582345,1,0,0.09734169,0.009475403,0.000922352,8.978328e-05,0,1,1,1,1,0.09734169,0.009475403,0.000922352,8.978328e-05,0.06062275
3021,,0.5486708,,1,0.09289238,0.008628994,0.000801568,7.445954e-05,1,2,0,0,1,0.09289238,0.008628994,0.000801568,7.445954e-05,
3022,0.59636056,,,,0.03852892,0.001484478,5.7195317e-05,2.2036738e-06,0,0,1.8214285,1.8392857,1,0.03852892,0.001484478,5.7195317e-05,2.2036738e-06,
3022,0.6122156,0.5179991,1,1,0.1927211,0.037141424,0.007157936,0.001379485,1,1,0,0,1,0.1927211,0.037141424,0.007157936,0.001379485,0.094216466
3022,1,0.59636056,1,1,0.22443116,0.050369345,0.01130445,0.002537071,2,2,0,0,1,0.22443116,0.050369345,0.01130445,0.002537071,0.40363944
3022,1,0.6122156,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,0.38778442
3022,,1,,1,1,1,1,1,4,4,2,2,1,1,1,1,1,
3023,1,,,,0.3558177,0.12660624,0.04504874,0.01602914,5,5,2.1041667,2.4270833,1,0.3558177,0.12660624,0.04504874,0.01602914,
3023,1,0.67790884,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,0.32209116
3023,0.73646116,1,1,1,1,1,1,1,7,7,0,0,1,1,1,1,1,-0.26353884
3023,1,1,1,1,0.47292235,0.22365555,0.10577171,0.05002181,8,8,0,0,1,0.47292235,0.22365555,0.10577171,0.05002181,0
3023,,0.73646116,,1,1,1,1,1,9,9,3,3.875,1,1,1,1,1,
3024,1,,,,1,1,1,1,10,10,1.5386904,1.7648809,1,1,1,1,1,
3024,0.7236079,1,1,1,1,1,1,1,11,11,0,0,1,1,1,1,1,-0.2763921
3024,0.7283562,1,1,1,0.49984655,0.24984658,0.12488495,0.062423307,12,12,0,0,1,0.49984655,0.24984658,0.12488495,0.062423307,-0.27164382
3024,0.671998,0.7236079,1,1,0.45671237,0.20858619,0.09526389,0.043508198,13,13,0,1,1,0.45671237,0.20858619,0.09526389,0.043508198,-0.051609874
3024,,0.7283562,,1,0.45671105,0.208585,0.09526307,0.043507695,14,14,0,2,1,0.45671105,0.208585,0.09526307,0.043507695,
3025,0.6869732,,,,0.45263854,0.20488164,0.092737325,0.04197649,15,15,1.4090909,1.65,1,0.45263854,0.20488164,0.092737325,0.04197649,
3025,0.6593966,0.72631925,1,1,0.37394643,0.13983592,0.052291147,0.019554088,16,16,0,4,1,0.37394643,0.13983592,0.052291147,0.019554088,-0.066922665
3025,0.80254537,0.6869732,1,1,0.3187932,0.10162911,0.03239867,0.010328475,17,17,0,0,1,0.3187932,0.10162911,0.03239867,0.010328475,0.115572155
3025,1,0.6593966,1,1,0.60509074,0.3661348,0.22154477,0.13405469,0,0,0,0,1,0.60509074,0.3661348,0.22154477,0.13405469,0.3406034
3025,,0.80254537,,1,1,1,1,1,1,1,3,3.6,1,1,1,1,1,
3026,0.5856645,,,,0.220348,0.04855324,0.01069861,0.002357417,2,2,0.31111112,0.45555556,1,0.220348,0.04855324,0.01069861,0.002357417,
3026,0.7174549,0.5312929,1,1,0.22214445,0.049348157,0.01096242,0.002435241,3,3,0,0,1,0.22214445,0.049348157,0.01096242,0.002435241,0.186162
3026,1,0.5856645,1,1,0.49787617,0.24788068,0.12341388,0.06144483,4,4,0,0,1,0.49787617,0.24788068,0.12341388,0.06144483,0.4143355
3026,,0.7174549,,1,1,1,1,1,5,5,0.33333334,0.6666667,1,1,1,1,1,
3031,0.73945963,,,,0.2431328,0.05911356,0.014372445,0.003494413,0,0,0.82738096,0.8630952,1,0.2431328,0.05911356,0.014372445,0.003494413,
3031,0.71525955,0.6215664,1,1,0.47891927,0.22936366,0.10984668,0.05260769,1,1,0,1,1,0.47891927,0.22936366,0.10984668,0.05260769,0.09369314
3031,,0.73945963,,1,0.43051913,0.18534672,0.07979531,0.03435341,2,2,0,0,1,0.43051913,0.18534672,0.07979531,0.03435341,
3032,1,,,,0.3491237,0.12188735,0.04255376,0.014856526,3,3,1.8214285,1.8392857,1,0.3491237,0.12188735,0.04255376,0.014856526,
3032,0.7094244,0.6731937,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,0.036230683
3032,1,1,1,1,0.41884872,0.17543425,0.07348041,0.030777177,5,5,0,0,1,0.41884872,0.17543425,0.07348041,0.030777177,0
3032,1,0.7094244,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,0.29057562
3032,,1,,1,1,1,1,1,7,7,2,2,1,1,1,1,1,
3033,1,,,,0.44705275,0.19985616,0.089346245,0.039942484,8,8,2.1041667,2.4270833,1,0.44705275,0.19985616,0.089346245,0.039942484,
3033,0.7103584,0.72352636,1,1,1,1,1,1,9,9,0,0,1,1,1,1,1,-0.013167977
3033,0.47827607,1,1,1,0.42071673,0.17700256,0.07446794,0.03132991,10,10,0,0,1,0.42071673,0.17700256,0.07446794,0.03132991,-0.5217239
3033,0.37658352,0.7103584,1,1,0.20125955,0.04050541,0.0081521,0.001640688,11,11,5,5,1,0.20125955,0.04050541,0.0081521,0.001640688,-0.33377486
3033,,0.47827607,,1,0.01982978,0.00039322,7.797469e-06,1.546221e-07,0,0,3,3.875,1,0.01982978,0.00039322,7.797469e-06,1.546221e-07,
3034,0.495281,,,,1,1,1,1,0,0,1.5386904,1.7648809,1,1,1,1,1,
3034,1,1,1,1,0.110945106,0.012308816,0.001365603,0.000151507,0,0,0,0,1,0.110945106,0.012308816,0.001365603,0.000151507,0
3034,0.75245905,0.495281,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.25717804
3034,0.72308236,1,1,1,0.5049181,0.2549423,0.12872498,0.06499557,2,2,0,0,1,0.5049181,0.2549423,0.12872498,0.06499557,-0.27691764
3034,,0.75245905,,1,0.4461647,0.19906294,0.088814855,0.039626054,3,3,0,0,1,0.4461647,0.19906294,0.088814855,0.039626054,
3035,0.6741302,,,,1,1,1,1,4,4,1.4090909,1.65,1,1,1,1,1,
3035,1,1,1,1,0.3482604,0.121285304,0.04223887,0.014710126,5,5,0,0,1,0.3482604,0.121285304,0.04223887,0.014710126,0
3035,1,0.6741302,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,0.3258698
3035,1,1,1,1,1,1,1,1,7,7,0,0,1,1,1,1,1,0
3035,,1,,1,1,1,1,1,8,8,3,3.6,1,1,1,1,1,
3036,0.44219205,,,,-0.060893655,0.003708037,-0.000225796,1.374954e-05,9,9,0.31111112,0.45555556,0,0,0,0,0,
3036,0.53146005,0.4430641,1,0,-0.10440639,0.010900694,-0.001138102,0.000118825,0,0,1,1,0,0,0,0,0,0.08839595
3036,0.5696267,0.44219205,1,0,0.0761511,0.00579899,0.0004416,3.362829e-05,0,0,2,2,1,0.0761511,0.00579899,0.0004416,3.362829e-05,0.12743464
3036,,0.53146005,,1,0.15439442,0.023837637,0.003680398,0.000568233,1,1,0,0,1,0.15439442,0.023837637,0.003680398,0.000568233,
3041,0.5917402,,,,0.009791195,9.586751e-05,9.386575e-07,9.190579e-09,0,0,0.82738096,0.8630952,1,0.009791195,9.586751e-05,9.386575e-07,9.190579e-09,
3041,0.56940454,0.49491006,1,1,0.18348038,0.03366505,0.006176876,0.001133336,1,1,0,0,1,0.18348038,0.03366505,0.006176876,0.001133336,0.07449448
3041,,0.5917402,,1,0.14366761,0.020640383,0.002965354,0.000426025,2,2,0,0,1,0.14366761,0.020640383,0.002965354,0.000426025,
3042,0.57131755,,,,0.093063,0.008660722,0.000805993,7.5008094e-05,3,3,1.8214285,1.8392857,1,0.093063,0.008660722,0.000805993,7.5008094e-05,
3042,0.5943154,0.5442157,1,1,0.14263508,0.020344766,0.002901877,0.000413909,4,4,0,0,1,0.14263508,0.020344766,0.002901877,0.000413909,0.05009973
3042,0.63788074,0.57131755,1,1,0.18863082,0.035581585,0.006711784,0.001266049,5,5,0,0,1,0.18863082,0.035581585,0.006711784,0.001266049,0.06656319
3042,0.645264,0.5943154,1,1,0.27576146,0.07604438,0.02097011,0.005782748,6,6,0,0,1,0.27576146,0.07604438,0.02097011,0.005782748,0.05094862
3042,,0.63788074,,1,0.29052806,0.084406555,0.024522472,0.007124466,7,7,0,0,1,0.29052806,0.084406555,0.024522472,0.007124466,
3043,0.7175321,,,,0.80919266,0.6547928,0.52985346,0.42875355,8,8,2.1041667,2.4270833,1,0.80919266,0.6547928,0.52985346,0.42875355,
3043,1,0.9045963,1,1,0.43506423,0.18928088,0.08234934,0.035827253,9,9,0,0,1,0.43506423,0.18928088,0.08234934,0.035827253,0.09540367
3043,0.6095017,0.7175321,1,1,1,1,1,1,10,10,0,0,1,1,1,1,1,-0.10803038
3043,0.5433025,1,1,1,0.21900344,0.047962505,0.010503954,0.002300402,11,11,0,0,1,0.21900344,0.047962505,0.010503954,0.002300402,-0.45669752
3043,,0.6095017,,1,0.08660498,0.007500423,0.000649574,5.6256344e-05,12,12,0,2,1,0.08660498,0.007500423,0.000649574,5.6256344e-05,
3044,0.50848395,,,,0.04614222,0.002129105,9.824161e-05,4.533086e-06,1,1,1.5386904,1.7648809,1,0.04614222,0.002129105,9.824161e-05,4.533086e-06,
3044,0.52074534,0.49591184,1,1,0.16119823,0.025984868,0.004188715,0.000675213,2,2,0,0,1,0.16119823,0.025984868,0.004188715,0.000675213,0.0248335
3044,1,0.50848395,1,1,0.041490704,0.001721479,7.1425355e-05,2.9634882e-06,3,3,0,0,1,0.041490704,0.001721479,7.1425355e-05,2.9634882e-06,0.49151605
3044,0.5189804,0.52074534,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,-0.001764953
3044,,1,,1,0.037960738,0.001441018,5.4702094e-05,2.0765317e-06,0,1,2.5714285,3.142857,1,0.037960738,0.001441018,5.4702094e-05,2.0765317e-06,
3045,0.7419965,,,,0.19060048,0.036328543,0.006924238,0.001319763,1,2,1.4090909,1.65,1,0.19060048,0.036328543,0.006924238,0.001319763,
3045,0.8885443,0.59530026,1,1,0.48399305,0.23424928,0.11337502,0.05487272,2,3,0,0,1,0.48399305,0.23424928,0.11337502,0.05487272,0.29324406
3045,0.70313185,0.7419965,1,1,0.77708864,0.60386676,0.469258,0.36465505,3,4,0,0,1,0.77708864,0.60386676,0.469258,0.36465505,-0.038864672
3045,0.6553463,0.8885443,1,1,0.4062637,0.16505021,0.06705391,0.027241569,4,5,0,0,1,0.4062637,0.16505021,0.06705391,0.027241569,-0.23319805
3045,,0.70313185,,1,0.31069258,0.09652988,0.029991116,0.009318017,5,6,0,0,1,0.31069258,0.09652988,0.029991116,0.009318017,
3046,1,,,,0.41505757,0.17227279,0.071503125,0.029677913,6,7,0.31111112,0.45555556,1,0.41505757,0.17227279,0.071503125,0.029677913,
3046,0.716615,0.6770078,1,1,1,1,1,1,7,8,0,0,1,1,1,1,1,0.039607227
3046,1,1,1,1,0.43323004,0.18768828,0.081312194,0.035226885,8,9,0,0,1,0.43323004,0.18768828,0.081312194,0.035226885,0
3046,,0.716615,,1,1,1,1,1,9,10,0.33333334,0.6666667,1,1,1,1,1,
3051,0,,,,-0.43557566,0.18972616,-0.0826401,0.035996016,0,0,0.82738096,0.8630952,0,0,0,0,0,
3051,0.23875193,0.28044552,1,0,-1,1,-1,1,0,0,1,1,0,0,0,0,0,-0.041693583
3051,,0,,0,-0.5224961,0.27300218,-0.14264257,0.07453019,0,0,2,2,0,0,0,0,0,
3052,0,,,,-0.52194506,0.27242664,-0.14219174,0.07421628,0,0,1.8214285,1.8392857,0,0,0,0,0,
3052,0.26718125,0.2368021,1,0,-1,1,-1,1,0,0,4,4,0,0,0,0,0,0.030379146
3052,0.33981732,0,1,0,-0.46563753,0.21681832,-0.10095874,0.04701018,0,0,5,5,0,0,0,0,0,0.33981732
3052,0.4548613,0.26718125,1,0,-0.3203654,0.10263399,-0.032880377,0.010533736,0,0,6,6,0,0,0,0,0,0.18768007
3052,,0.33981732,,0,-0.090277344,0.008149999,-0.00073576,6.642248e-05,0,0,0,0,0,0,0,0,0,
3053,0.34990183,,,,-0.1477401,0.021827135,-0.003224743,0.000476424,8,8,2.1041667,2.4270833,0,0,0,0,0,
3053,0.25189948,0.42612997,1,0,-0.30019632,0.09011783,-0.027053041,0.008121223,0,0,2,2,0,0,0,0,0,-0.17423049
3053,0.39590436,0.34990183,1,0,-0.49620104,0.24621548,-0.12217237,0.06062206,0,0,3,3,0,0,0,0,0,0.046002537
3053,0.36701897,0.25189948,1,0,-0.20819128,0.043343607,-0.00902376,0.001878668,0,0,4,4,0,0,0,0,0,0.11511949
3053,,0.39590436,,0,-0.2659621,0.070735835,-0.018813051,0.005003559,0,0,5,5,0,0,0,0,0,
3054,0.60639554,,,,-0.087289244,0.007619412,-0.000665093,5.805544e-05,0,0,1.5386904,1.7648809,0,0,0,0,0,
3054,0.67311543,0.4471968,1,0,0.21279109,0.045280047,0.009635191,0.002050283,0,0,1,1,1,0.21279109,0.045280047,0.009635191,0.002050283,0.22591862
3054,0.52211076,0.60639554,1,1,0.34623086,0.11987581,0.041504707,0.014370211,1,1,0,1,1,0.34623086,0.11987581,0.041504707,0.014370211,-0.08428478
3054,0.6596947,0.67311543,1,1,0.24016654,0.05767997,0.013852799,0.003326979,0,0,0,0,1,0.24016654,0.05767997,0.013852799,0.003326979,-0.013420761
3054,,0.52211076,,1,0.3193893,0.102009535,0.032580756,0.010405945,1,1,0,0,1,0.3193893,0.102009535,0.032580756,0.010405945,
3055,0.5335586,,,,0.69499576,0.4830191,0.33569622,0.23330745,2,2,1.4090909,1.65,1,0.69499576,0.4830191,0.33569622,0.23330745,
3055,1,0.8474979,1,1,0.067117214,0.00450472,0.000302344,2.0292506e-05,0,0,0,0,1,0.067117214,0.00450472,0.000302344,2.0292506e-05,0.15250212
3055,0.8411742,0.5335586,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.30761558
3055,0.52181077,1,1,1,0.6823484,0.4655993,0.31770092,0.2167827,2,2,0,0,1,0.6823484,0.4655993,0.31770092,0.2167827,-0.47818923
3055,,0.8411742,,1,0.04362151,0.001902836,8.300459e-05,3.6207855e-06,3,3,3,3.6,1,0.04362151,0.001902836,8.300459e-05,3.6207855e-06,
3056,0.69852924,,,,0.14682788,0.021558424,0.003165378,0.000464766,0,0,0.31111112,0.45555556,1,0.14682788,0.021558424,0.003165378,0.000464766,
3056,1,0.52213264,1,1,0.3970585,0.15765545,0.06259843,0.02485524,1,1,0,1,1,0.3970585,0.15765545,0.06259843,0.02485524,0.47786736
3056,0.70731586,0.69852924,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,0.008786619
3056,,1,,1,0.41463172,0.17191947,0.071283266,0.029556302,3,3,0.33333334,0.6666667,1,0.41463172,0.17191947,0.071283266,0.029556302,
3061,0,,,,-0.404168,0.16335177,-0.06602156,0.026683804,0,0,0.82738096,0.8630952,0,0,0,0,0,
3061,0.26286206,0.297916,1,0,-1,1,-1,1,0,0,1,1,0,0,0,0,0,-0.03505394
3061,,0,,0,-0.47427586,0.22493759,-0.106682464,0.05059692,0,0,0,0,0,0,0,0,0,
3062,0.2882012,,,,-0.9507332,0.9038936,-0.85936165,0.81702363,0,0,1.8214285,1.8392857,0,0,0,0,0,
3062,0,0,1,0,-0.42359757,0.17943491,-0.07600819,0.032196887,0,0,2,2,0,0,0,0,0,0
3062,0,0.2882012,1,0,-1,1,-1,1,0,0,3,3,0,0,0,0,0,-0.2882012
3062,0.34071296,0,1,0,-1,1,-1,1,0,0,4,4,0,0,0,0,0,0.34071296
3062,,0,,0,-0.31857407,0.10148944,-0.032331903,0.010300106,0,0,5,5,0,0,0,0,0,
3063,0.35393542,,,,-0.12378597,0.015322967,-0.001896768,0.000234793,0,0,2.1041667,2.4270833,0,0,0,0,0,
3063,0.3429449,0.438107,1,0,-0.29212916,0.08533944,-0.02493014,0.007282821,0,0,7,7,0,0,0,0,0,-0.09516212
3063,0.33921498,0.35393542,1,0,-0.31411025,0.09866525,-0.030991767,0.009734832,0,0,8,8,0,0,0,0,0,-0.01472044
3063,0.61693776,0.3429449,1,0,-0.32157004,0.10340729,-0.033252686,0.010693068,0,0,9,9,0,0,0,0,0,0.27399287
3063,,0.33921498,,0,0.23387551,0.054697756,0.012792465,0.002991844,0,0,0,0,1,0.23387551,0.054697756,0.012792465,0.002991844,
3064,1,,,,0.28116548,0.07905403,0.022227263,0.006249539,1,1,1.5386904,1.7648809,1,0.28116548,0.07905403,0.022227263,0.006249539,
3064,0.5480555,0.64058274,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,-0.09252721
3064,0.53761697,1,1,1,0.13483405,0.018180221,0.002451313,0.00033052,3,3,0,0,1,0.13483405,0.018180221,0.002451313,0.00033052,-0.46238303
3064,0.5082284,0.5480555,1,1,0.07523394,0.005660145,0.000425835,3.2037242e-05,0,0,0,1,1,0.07523394,0.005660145,0.000425835,3.2037242e-05,-0.03982711
3064,,0.53761697,,1,0.037416905,0.001400025,5.2384596e-05,1.9600693e-06,1,1,0,0,1,0.037416905,0.001400025,5.2384596e-05,1.9600693e-06,
3065,0.703814,,,,0.15657362,0.0245153,0.003838449,0.000601,2,2,1.4090909,1.65,1,0.15657362,0.0245153,0.003838449,0.000601,
3065,1,0.5782868,1,1,0.4394049,0.19307667,0.08483884,0.0372786,0,0,0,0,1,0.4394049,0.19307667,0.08483884,0.0372786,0.42171317
3065,0.69710666,0.703814,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,-0.00670737
3065,0.65058553,1,1,1,0.39421335,0.15540417,0.061262395,0.024150454,4,4,0,0,1,0.39421335,0.15540417,0.061262395,0.024150454,-0.34941447
3065,,0.69710666,,1,0.30117103,0.090703994,0.027317416,0.008227214,5,5,0,0,1,0.30117103,0.090703994,0.027317416,0.008227214,
3066,0.47403643,,,,-0.09991601,0.009983209,-0.000997482,9.966447e-05,6,6,0.31111112,0.45555556,0,0,0,0,0,
3066,0.482267,0.45004198,1,0,-0.031208068,0.000973944,-3.04E-05,9.4856597e-07,0,0,1,1,0,0,0,0,0,0.032225013
3066,0.5456578,0.47403643,1,0,0.001305372,1.7039948e-06,2.2243463e-09,2.9035984e-12,0,1,2,2,1,0.001305372,1.7039948e-06,2.2243463e-09,2.9035984e-12,0.07162139
3066,,0.482267,,1,0.12180078,0.01483543,0.001806967,0.00022009,1,2,2,3,1,0.12180078,0.01483543,0.001806967,0.00022009,
3071,0.79206926,,,,0.22952896,0.052683543,0.012092399,0.002775556,0,0,0.82738096,0.8630952,1,0.22952896,0.052683543,0.012092399,0.002775556,
3071,0.78473485,0.60749435,1,1,0.5841385,0.34121782,0.19931845,0.11642959,1,1,0,0,1,0.5841385,0.34121782,0.19931845,0.11642959,0.17724049
3071,,0.79206926,,1,0.5770732,0.3330135,0.19217317,0.11089799,2,2,0,0,1,0.5770732,0.3330135,0.19217317,0.11089799,
3072,0,,,,0.5020968,0.25210118,0.12657918,0.063555,3,3,1.8214285,1.8392857,1,0.5020968,0.25210118,0.12657918,0.063555,
3072,0.6447104,0.7472296,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,-0.102519155
3072,0.7558273,0,1,0,0.28942087,0.08376444,0.024243178,0.007016482,5,5,0,0,1,0.28942087,0.08376444,0.024243178,0.007016482,0.7558273
3072,1,0.6447104,1,1,0.5116546,0.26179045,0.13394628,0.06853424,6,6,0,1,1,0.5116546,0.26179045,0.13394628,0.06853424,0.35528958
3072,,0.7558273,,1,1,1,1,1,7,7,2,2,1,1,1,1,1,
3073,0.76947546,,,,0.4316431,0.18631576,0.08042192,0.034713563,4,4,2.1041667,2.4270833,1,0.4316431,0.18631576,0.08042192,0.034713563,
3073,0.74494153,0.71582156,1,1,0.5389509,0.2904681,0.15654805,0.084371716,5,5,0,2,1,0.5389509,0.2904681,0.15654805,0.084371716,0.029119968
3073,0.62515754,0.76947546,1,1,0.48988304,0.23998539,0.11756477,0.057592988,6,6,0,3,1,0.48988304,0.23998539,0.11756477,0.057592988,-0.14431792
3073,0.7222104,0.74494153,1,1,0.25031504,0.06265762,0.015684145,0.003925977,7,7,0,0,1,0.25031504,0.06265762,0.015684145,0.003925977,-0.022731125
3073,,0.62515754,,1,0.4444208,0.19750986,0.087777495,0.039010145,8,8,0,4,1,0.4444208,0.19750986,0.087777495,0.039010145,
3074,0.79781747,,,,0.35497868,0.12600987,0.044730816,0.015878486,9,9,1.5386904,1.7648809,1,0.35497868,0.12600987,0.044730816,0.015878486,
